species_1,species_2,distance
224466210,635031995,0.8860759493670886
224466210,795297664,0.47701149425287354
224466210,2843003169,0.4942528735632184
224466210,1498472061,0.45977011494252873
224466210,2837958551,0.8741721854304636
224466210,2694958461,0.8860759493670886
224466210,47115689,0.48554913294797686
224466210,4929996,0.6123595505617978
224466210,2552957787,0.8670886075949367
224466210,2168868935,0.4885057471264368
224466210,122481,0.45664739884393063
224466210,1498472055,0.47701149425287354
224466210,122422,0.4682080924855491
224466210,355756398,0.45977011494252873
224466210,122434,0.4682080924855491
224466210,122366,0.4682080924855491
224466210,1149808806,0.5114942528735632
224466210,1498472067,0.45977011494252873
224466210,1498472063,0.46551724137931033
224466210,1743175490,0.47126436781609193
224466210,2441695316,0.9276315789473685
224466210,176990,0.4885057471264368
224466210,2490739653,0.8860759493670886
224466210,52000980,0.47701149425287354
224466210,115502090,0.47701149425287354
224466210,2752813076,0.879746835443038
224466210,342829,0.47126436781609193
224466210,826336946,0.5057471264367817
224466210,724914786,0.46551724137931033
224466210,47115544,0.4682080924855491
224466210,2676527375,0.5172413793103449
224466210,2646899794,0.881578947368421
224466210,527461777,0.4942528735632184
224466210,218157240,0.4885057471264368
224466210,365177636,0.4885057471264368
224466210,530539693,0.5057471264367817
224466210,530539659,0.4942528735632184
224466210,396951394,0.5114942528735632
224466210,2442239961,0.5
224466210,562865672,0.5
2806554252,2625717462,0.23214285714285715
2806554252,2597701741,0.8854961832061069
2806554252,2528715546,0.8666666666666667
2806554252,2566684570,0.9
2806554252,2589475259,0.9
2806554252,122413,0.8791946308724832
2806554252,602682858,0.9
2806554252,2589191878,0.9
2806554252,1430744588,0.9
2806554252,2492285051,0.9444444444444444
2806554252,2746031310,0.9310344827586207
2806554252,1378885077,0.9
2806554252,110831911,0.8666666666666667
2806554252,1927320890,0.86
2806554252,62901566,0.87248322147651
2806554252,122391,0.8657718120805369
2806554252,1374962190,0.8733333333333333
2806554252,2472484191,0.8733333333333333
2806554252,1121793499,0.8733333333333333
2806554252,122437,0.8657718120805369
2806554252,246008,0.8791946308724832
2806554252,122426,0.87248322147651
2806554252,1016699547,0.8733333333333333
2806554252,1910897689,0.88
2806554252,554551827,0.8733333333333333
2806554252,378548355,0.8791946308724832
2806554252,530230119,0.8733333333333333
2806554252,2591575512,0.86
2806554252,2076549982,0.88
2806554252,358002578,0.8733333333333333
2806554252,115502088,0.8666666666666667
2806554252,2555152565,0.8666666666666667
2806554252,2731402,0.8666666666666667
2806554252,122479,0.8657718120805369
2806554252,122494,0.8657718120805369
2806554252,2957699805,0.8533333333333334
2806554252,2318338603,0.8666666666666667
2806554252,1226042084,0.86
2806554252,414524181,0.8733333333333333
2806554252,2800093296,0.88
2806554252,1842147303,0.8373983739837398
2806554252,1949673465,0.8666666666666667
2806554252,3057982058,0.9236641221374046
2806554252,1139432807,0.8933333333333333
2806554252,1226042096,0.8933333333333333
2806554252,918609388,0.8933333333333333
2806554252,2528560910,0.9518716577540107
2806554252,115502091,0.88
2806554252,1868360200,0.8733333333333333
2806554252,122388,0.87248322147651
2806554252,1226042072,0.8666666666666667
2806554252,2859757273,0.86
2806554252,2442239965,0.8866666666666667
2806554252,731208367,0.8666666666666667
2806554252,1621901632,0.8733333333333333
2806554252,513025151,0.8933333333333333
2806554252,537392958,0.8866666666666667
2806554252,507536267,0.8733333333333333
2806554252,1562450271,0.9236641221374046
2806554252,1768047980,0.8926174496644296
2806554252,1211458136,0.7049180327868853
2806554252,2025749696,0.8666666666666667
2806554252,3037414136,0.7154471544715447
2806554252,145301549,0.88
2806554252,658157874,0.8866666666666667
2806554252,674082701,0.8933333333333333
2806554252,507631735,0.86
2806554252,122450,0.8657718120805369
2806554252,1908095908,0.8666666666666667
2806554252,378548360,0.8791946308724832
2806554252,2240595723,0.86
2806554252,762061013,0.88
2806554252,2318691740,0.8818897637795275
2806554252,1226042090,0.8733333333333333
2806554252,2496815897,0.7295081967213115
2806554252,60678292,0.88
2806554252,2219437535,0.8130081300813008
2806554252,2795349420,0.8933333333333333
2806554252,1226042078,0.86
2806554252,122484,0.8791946308724832
2806554252,537392960,0.8933333333333333
2806554252,378548361,0.87248322147651
2806554252,1226042086,0.8666666666666667
2806554252,1474821786,0.88
2806554252,2687706319,0.773109243697479
2806554252,762060993,0.8866666666666667
2806554252,1498472065,0.8733333333333333
2806554252,817309587,0.944
2806554252,110831918,0.86
2806554252,1864417489,0.96
2806554252,1934031293,0.86
2806554252,122495,0.8590604026845637
2806554252,122377,0.8657718120805369
2806554252,1498472069,0.8733333333333333
2806554252,635031995,0.9285714285714286
2806554252,795297664,0.8666666666666667
2806554252,2843003169,0.88
2806554252,1498472061,0.8733333333333333
2806554252,2837958551,0.6942148760330579
2806554252,2694958461,0.9126984126984127
2806554252,47115689,0.8791946308724832
2806554252,4929996,0.9155844155844156
2806554252,2552957787,0.9375
2806554252,2168868935,0.8733333333333333
2806554252,122481,0.8590604026845637
2806554252,1498472055,0.8733333333333333
2806554252,122422,0.8590604026845637
2806554252,355756398,0.8733333333333333
2806554252,122434,0.8657718120805369
2806554252,122366,0.8657718120805369
2806554252,1149808806,0.8866666666666667
2806554252,1498472067,0.8733333333333333
2806554252,1498472063,0.8733333333333333
2806554252,1743175490,0.8666666666666667
2806554252,2441695316,0.9206349206349206
2806554252,176990,0.8733333333333333
2806554252,2490739653,0.9126984126984127
2806554252,52000980,0.8733333333333333
2806554252,115502090,0.88
2806554252,2752813076,0.953125
2806554252,342829,0.8666666666666667
2806554252,826336946,0.8866666666666667
2806554252,724914786,0.8666666666666667
2806554252,47115544,0.8590604026845637
2806554252,2676527375,0.8866666666666667
2806554252,2646899794,0.9206349206349206
2806554252,527461777,0.8733333333333333
2806554252,218157240,0.88
2806554252,365177636,0.8666666666666667
2806554252,530539693,0.88
2806554252,530539659,0.88
2806554252,396951394,0.88
2806554252,2442239961,0.8733333333333333
2806554252,562865672,0.88
2625717462,2597701741,0.8880597014925373
2625717462,2528715546,0.8807947019867549
2625717462,2566684570,0.8940397350993378
2625717462,2589475259,0.9006622516556292
2625717462,122413,0.8933333333333333
2625717462,602682858,0.9006622516556292
2625717462,2589191878,0.8940397350993378
2625717462,1430744588,0.9006622516556292
2625717462,2492285051,0.9455782312925171
2625717462,2746031310,0.9246575342465754
2625717462,1378885077,0.9006622516556292
2625717462,110831911,0.8807947019867549
2625717462,1927320890,0.8741721854304636
2625717462,62901566,0.8866666666666667
2625717462,122391,0.88
2625717462,1374962190,0.8874172185430463
2625717462,2472484191,0.8874172185430463
2625717462,1121793499,0.8874172185430463
2625717462,122437,0.88
2625717462,246008,0.8933333333333333
2625717462,122426,0.8866666666666667
2625717462,1016699547,0.8874172185430463
2625717462,1910897689,0.8940397350993378
2625717462,554551827,0.8874172185430463
2625717462,378548355,0.8866666666666667
2625717462,530230119,0.8874172185430463
2625717462,2591575512,0.8741721854304636
2625717462,2076549982,0.8874172185430463
2625717462,358002578,0.8807947019867549
2625717462,115502088,0.8807947019867549
2625717462,2555152565,0.8807947019867549
2625717462,2731402,0.8807947019867549
2625717462,122479,0.88
2625717462,122494,0.88
2625717462,2957699805,0.8675496688741722
2625717462,2318338603,0.8807947019867549
2625717462,1226042084,0.8741721854304636
2625717462,414524181,0.8874172185430463
2625717462,2800093296,0.8874172185430463
2625717462,1842147303,0.8629032258064516
2625717462,1949673465,0.8807947019867549
2625717462,3057982058,0.9253731343283582
2625717462,1139432807,0.9006622516556292
2625717462,1226042096,0.9006622516556292
2625717462,918609388,0.9006622516556292
2625717462,2528560910,0.9574468085106383
2625717462,115502091,0.8874172185430463
2625717462,1868360200,0.8807947019867549
2625717462,122388,0.8866666666666667
2625717462,1226042072,0.8807947019867549
2625717462,2859757273,0.8741721854304636
2625717462,2442239965,0.8940397350993378
2625717462,731208367,0.8807947019867549
2625717462,1621901632,0.8874172185430463
2625717462,513025151,0.9006622516556292
2625717462,537392958,0.9006622516556292
2625717462,507536267,0.8807947019867549
2625717462,1562450271,0.9253731343283582
2625717462,1768047980,0.8933333333333333
2625717462,1211458136,0.7317073170731707
2625717462,2025749696,0.8807947019867549
2625717462,3037414136,0.7419354838709677
2625717462,145301549,0.8874172185430463
2625717462,658157874,0.8940397350993378
2625717462,674082701,0.9006622516556292
2625717462,507631735,0.8741721854304636
2625717462,122450,0.8733333333333333
2625717462,1908095908,0.8807947019867549
2625717462,378548360,0.8933333333333333
2625717462,2240595723,0.8741721854304636
2625717462,762061013,0.8874172185430463
2625717462,2318691740,0.90625
2625717462,1226042090,0.8874172185430463
2625717462,2496815897,0.7560975609756098
2625717462,60678292,0.8940397350993378
2625717462,2219437535,0.8225806451612904
2625717462,2795349420,0.9006622516556292
2625717462,1226042078,0.8741721854304636
2625717462,122484,0.8933333333333333
2625717462,537392960,0.9072847682119205
2625717462,378548361,0.8866666666666667
2625717462,1226042086,0.8807947019867549
2625717462,1474821786,0.8940397350993378
2625717462,2687706319,0.7916666666666666
2625717462,762060993,0.8940397350993378
2625717462,1498472065,0.8874172185430463
2625717462,817309587,0.9609375
2625717462,110831918,0.8741721854304636
2625717462,1864417489,0.9609375
2625717462,1934031293,0.8741721854304636
2625717462,122495,0.8733333333333333
2625717462,122377,0.88
2625717462,1498472069,0.8874172185430463
2625717462,635031995,0.9302325581395349
2625717462,795297664,0.8807947019867549
2625717462,2843003169,0.8874172185430463
2625717462,1498472061,0.8874172185430463
2625717462,2837958551,0.7419354838709677
2625717462,2694958461,0.9302325581395349
2625717462,47115689,0.8933333333333333
2625717462,4929996,0.9161290322580645
2625717462,2552957787,0.9457364341085271
2625717462,2168868935,0.8874172185430463
2625717462,122481,0.8733333333333333
2625717462,1498472055,0.8874172185430463
2625717462,122422,0.8733333333333333
2625717462,355756398,0.8874172185430463
2625717462,122434,0.88
2625717462,122366,0.88
2625717462,1149808806,0.8940397350993378
2625717462,1498472067,0.8874172185430463
2625717462,1498472063,0.8874172185430463
2625717462,1743175490,0.8807947019867549
2625717462,2441695316,0.9448818897637795
2625717462,176990,0.8874172185430463
2625717462,2490739653,0.9302325581395349
2625717462,52000980,0.8874172185430463
2625717462,115502090,0.8940397350993378
2625717462,2752813076,0.9689922480620154
2625717462,342829,0.8807947019867549
2625717462,826336946,0.9006622516556292
2625717462,724914786,0.8807947019867549
2625717462,47115544,0.8733333333333333
2625717462,2676527375,0.8874172185430463
2625717462,2646899794,0.9448818897637795
2625717462,527461777,0.8874172185430463
2625717462,218157240,0.8940397350993378
2625717462,365177636,0.8807947019867549
2625717462,530539693,0.8940397350993378
2625717462,530539659,0.8940397350993378
2625717462,396951394,0.8940397350993378
2625717462,2442239961,0.8874172185430463
2625717462,562865672,0.8940397350993378
2597701741,2528715546,0.8607594936708861
2597701741,2566684570,0.8670886075949367
2597701741,2589475259,0.8734177215189873
2597701741,122413,0.8598726114649682
2597701741,602682858,0.8734177215189873
2597701741,2589191878,0.879746835443038
2597701741,1430744588,0.8734177215189873
2597701741,2492285051,0.8450704225352113
2597701741,2746031310,0.9276315789473685
2597701741,1378885077,0.8734177215189873
2597701741,110831911,0.8734177215189873
2597701741,1927320890,0.8607594936708861
2597701741,62901566,0.8662420382165605
2597701741,122391,0.8726114649681529
2597701741,1374962190,0.8734177215189873
2597701741,2472484191,0.879746835443038
2597701741,1121793499,0.879746835443038
2597701741,122437,0.8789808917197452
2597701741,246008,0.8789808917197452
2597701741,122426,0.8853503184713376
2597701741,1016699547,0.879746835443038
2597701741,1910897689,0.8987341772151899
2597701741,554551827,0.8924050632911392
2597701741,378548355,0.8662420382165605
2597701741,530230119,0.8607594936708861
2597701741,2591575512,0.8670886075949367
2597701741,2076549982,0.8544303797468354
2597701741,358002578,0.8607594936708861
2597701741,115502088,0.8607594936708861
2597701741,2555152565,0.8607594936708861
2597701741,2731402,0.8607594936708861
2597701741,122479,0.8598726114649682
2597701741,122494,0.8726114649681529
2597701741,2957699805,0.8670886075949367
2597701741,2318338603,0.8544303797468354
2597701741,1226042084,0.8670886075949367
2597701741,414524181,0.8734177215189873
2597701741,2800093296,0.8607594936708861
2597701741,1842147303,0.9538461538461539
2597701741,1949673465,0.8670886075949367
2597701741,3057982058,0.7154471544715447
2597701741,1139432807,0.9050632911392406
2597701741,1226042096,0.8860759493670886
2597701741,918609388,0.9050632911392406
2597701741,2528560910,0.9384615384615385
2597701741,115502091,0.879746835443038
2597701741,1868360200,0.8544303797468354
2597701741,122388,0.8535031847133758
2597701741,1226042072,0.8607594936708861
2597701741,2859757273,0.8734177215189873
2597701741,2442239965,0.8670886075949367
2597701741,731208367,0.8607594936708861
2597701741,1621901632,0.8670886075949367
2597701741,513025151,0.8924050632911392
2597701741,537392958,0.8734177215189873
2597701741,507536267,0.8544303797468354
2597701741,1562450271,0.7154471544715447
2597701741,1768047980,0.8662420382165605
2597701741,1211458136,0.9477611940298507
2597701741,2025749696,0.8734177215189873
2597701741,3037414136,0.9481481481481482
2597701741,145301549,0.8607594936708861
2597701741,658157874,0.879746835443038
2597701741,674082701,0.8670886075949367
2597701741,507631735,0.8607594936708861
2597701741,122450,0.8535031847133758
2597701741,1908095908,0.8607594936708861
2597701741,378548360,0.8598726114649682
2597701741,2240595723,0.8607594936708861
2597701741,762061013,0.8734177215189873
2597701741,2318691740,0.9473684210526315
2597701741,1226042090,0.8734177215189873
2597701741,2496815897,0.9485294117647058
2597701741,60678292,0.8607594936708861
2597701741,2219437535,0.9615384615384616
2597701741,2795349420,0.8670886075949367
2597701741,1226042078,0.8607594936708861
2597701741,122484,0.8662420382165605
2597701741,537392960,0.8607594936708861
2597701741,378548361,0.8662420382165605
2597701741,1226042086,0.8670886075949367
2597701741,1474821786,0.8670886075949367
2597701741,2687706319,0.9609375
2597701741,762060993,0.8607594936708861
2597701741,1498472065,0.879746835443038
2597701741,817309587,0.828125
2597701741,110831918,0.8670886075949367
2597701741,1864417489,0.84251968503937
2597701741,1934031293,0.8670886075949367
2597701741,122495,0.8598726114649682
2597701741,122377,0.8789808917197452
2597701741,1498472069,0.879746835443038
2597701741,635031995,0.7244094488188977
2597701741,795297664,0.8670886075949367
2597701741,2843003169,0.8734177215189873
2597701741,1498472061,0.879746835443038
2597701741,2837958551,0.946969696969697
2597701741,2694958461,0.7109375
2597701741,47115689,0.8789808917197452
2597701741,4929996,0.8827160493827161
2597701741,2552957787,0.746268656716418
2597701741,2168868935,0.879746835443038
2597701741,122481,0.8662420382165605
2597701741,1498472055,0.879746835443038
2597701741,122422,0.8598726114649682
2597701741,355756398,0.879746835443038
2597701741,122434,0.8789808917197452
2597701741,122366,0.8726114649681529
2597701741,1149808806,0.879746835443038
2597701741,1498472067,0.879746835443038
2597701741,1498472063,0.879746835443038
2597701741,1743175490,0.8734177215189873
2597701741,2441695316,0.9615384615384616
2597701741,176990,0.8924050632911392
2597701741,2490739653,0.703125
2597701741,52000980,0.879746835443038
2597701741,115502090,0.879746835443038
2597701741,2752813076,0.8484848484848485
2597701741,342829,0.8734177215189873
2597701741,826336946,0.8924050632911392
2597701741,724914786,0.8734177215189873
2597701741,47115544,0.8662420382165605
2597701741,2676527375,0.8987341772151899
2597701741,2646899794,0.9461538461538461
2597701741,527461777,0.8734177215189873
2597701741,218157240,0.879746835443038
2597701741,365177636,0.8734177215189873
2597701741,530539693,0.8734177215189873
2597701741,530539659,0.879746835443038
2597701741,396951394,0.8734177215189873
2597701741,2442239961,0.8734177215189873
2597701741,562865672,0.8734177215189873
2528715546,2566684570,0.45977011494252873
2528715546,2589475259,0.47126436781609193
2528715546,122413,0.4277456647398844
2528715546,602682858,0.47126436781609193
2528715546,2589191878,0.47126436781609193
2528715546,1430744588,0.46551724137931033
2528715546,2492285051,0.8647058823529412
2528715546,2746031310,0.8875739644970414
2528715546,1378885077,0.47126436781609193
2528715546,110831911,0.4482758620689655
2528715546,1927320890,0.42528735632183906
2528715546,62901566,0.43352601156069365
2528715546,122391,0.4393063583815029
2528715546,1374962190,0.4540229885057471
2528715546,2472484191,0.45977011494252873
2528715546,1121793499,0.4425287356321839
2528715546,122437,0.4624277456647399
2528715546,246008,0.44508670520231214
2528715546,122426,0.4393063583815029
2528715546,1016699547,0.4482758620689655
2528715546,1910897689,0.46551724137931033
2528715546,554551827,0.45977011494252873
2528715546,378548355,0.4277456647398844
2528715546,530230119,0.4367816091954023
2528715546,2591575512,0.45977011494252873
2528715546,2076549982,0.43103448275862066
2528715546,358002578,0.4482758620689655
2528715546,115502088,0.41954022988505746
2528715546,2555152565,0.42528735632183906
2528715546,2731402,0.4367816091954023
2528715546,122479,0.42196531791907516
2528715546,122494,0.4277456647398844
2528715546,2957699805,0.4540229885057471
2528715546,2318338603,0.4540229885057471
2528715546,1226042084,0.4540229885057471
2528715546,414524181,0.43103448275862066
2528715546,2800093296,0.4425287356321839
2528715546,1842147303,0.868421052631579
2528715546,1949673465,0.4367816091954023
2528715546,3057982058,0.8987341772151899
2528715546,1139432807,0.47701149425287354
2528715546,1226042096,0.4885057471264368
2528715546,918609388,0.5459770114942529
2528715546,2528560910,0.8672985781990521
2528715546,115502091,0.46551724137931033
2528715546,1868360200,0.46551724137931033
2528715546,122388,0.44508670520231214
2528715546,1226042072,0.4425287356321839
2528715546,2859757273,0.4367816091954023
2528715546,2442239965,0.4482758620689655
2528715546,731208367,0.4425287356321839
2528715546,1621901632,0.41954022988505746
2528715546,513025151,0.5804597701149425
2528715546,537392958,0.4482758620689655
2528715546,507536267,0.4540229885057471
2528715546,1562450271,0.8987341772151899
2528715546,1768047980,0.4797687861271676
2528715546,1211458136,0.8552631578947368
2528715546,2025749696,0.4367816091954023
2528715546,3037414136,0.8589743589743589
2528715546,145301549,0.4367816091954023
2528715546,658157874,0.4540229885057471
2528715546,674082701,0.4425287356321839
2528715546,507631735,0.4482758620689655
2528715546,122450,0.43352601156069365
2528715546,1908095908,0.4540229885057471
2528715546,378548360,0.44508670520231214
2528715546,2240595723,0.4540229885057471
2528715546,762061013,0.4482758620689655
2528715546,2318691740,0.8580645161290322
2528715546,1226042090,0.4425287356321839
2528715546,2496815897,0.8571428571428571
2528715546,60678292,0.46551724137931033
2528715546,2219437535,0.8881578947368421
2528715546,2795349420,0.46551724137931033
2528715546,1226042078,0.4482758620689655
2528715546,122484,0.4393063583815029
2528715546,537392960,0.4482758620689655
2528715546,378548361,0.45664739884393063
2528715546,1226042086,0.45977011494252873
2528715546,1474821786,0.4425287356321839
2528715546,2687706319,0.8551724137931035
2528715546,762060993,0.4885057471264368
2528715546,1498472065,0.4367816091954023
2528715546,817309587,0.8535031847133758
2528715546,110831918,0.43103448275862066
2528715546,1864417489,0.8726114649681529
2528715546,1934031293,0.4367816091954023
2528715546,122495,0.43352601156069365
2528715546,122377,0.4393063583815029
2528715546,1498472069,0.4367816091954023
2528715546,635031995,0.879746835443038
2528715546,795297664,0.4425287356321839
2528715546,2843003169,0.4540229885057471
2528715546,1498472061,0.4367816091954023
2528715546,2837958551,0.8543046357615894
2528715546,2694958461,0.8670886075949367
2528715546,47115689,0.44508670520231214
2528715546,4929996,0.5898876404494382
2528715546,2552957787,0.8544303797468354
2528715546,2168868935,0.42528735632183906
2528715546,122481,0.43352601156069365
2528715546,1498472055,0.4425287356321839
2528715546,122422,0.4277456647398844
2528715546,355756398,0.4367816091954023
2528715546,122434,0.4393063583815029
2528715546,122366,0.43352601156069365
2528715546,1149808806,0.4885057471264368
2528715546,1498472067,0.4367816091954023
2528715546,1498472063,0.4425287356321839
2528715546,1743175490,0.4367816091954023
2528715546,2441695316,0.9210526315789473
2528715546,176990,0.4540229885057471
2528715546,2490739653,0.8670886075949367
2528715546,52000980,0.4425287356321839
2528715546,115502090,0.4425287356321839
2528715546,2752813076,0.8670886075949367
2528715546,342829,0.4425287356321839
2528715546,826336946,0.47701149425287354
2528715546,724914786,0.4425287356321839
2528715546,47115544,0.43352601156069365
2528715546,2676527375,0.47701149425287354
2528715546,2646899794,0.868421052631579
2528715546,527461777,0.42528735632183906
2528715546,218157240,0.4367816091954023
2528715546,365177636,0.43103448275862066
2528715546,530539693,0.4540229885057471
2528715546,530539659,0.4367816091954023
2528715546,396951394,0.4425287356321839
2528715546,2442239961,0.4367816091954023
2528715546,562865672,0.4482758620689655
2566684570,2589475259,0.4367816091954023
2566684570,122413,0.4913294797687861
2566684570,602682858,0.4367816091954023
2566684570,2589191878,0.41954022988505746
2566684570,1430744588,0.43103448275862066
2566684570,2492285051,0.8647058823529412
2566684570,2746031310,0.893491124260355
2566684570,1378885077,0.4367816091954023
2566684570,110831911,0.4942528735632184
2566684570,1927320890,0.46551724137931033
2566684570,62901566,0.49710982658959535
2566684570,122391,0.4797687861271676
2566684570,1374962190,0.4885057471264368
2566684570,2472484191,0.5057471264367817
2566684570,1121793499,0.4885057471264368
2566684570,122437,0.5202312138728323
2566684570,246008,0.5086705202312138
2566684570,122426,0.4913294797687861
2566684570,1016699547,0.5
2566684570,1910897689,0.5
2566684570,554551827,0.5172413793103449
2566684570,378548355,0.4797687861271676
2566684570,530230119,0.4885057471264368
2566684570,2591575512,0.5114942528735632
2566684570,2076549982,0.4827586206896552
2566684570,358002578,0.4942528735632184
2566684570,115502088,0.4942528735632184
2566684570,2555152565,0.4942528735632184
2566684570,2731402,0.4942528735632184
2566684570,122479,0.4913294797687861
2566684570,122494,0.5086705202312138
2566684570,2957699805,0.5114942528735632
2566684570,2318338603,0.5057471264367817
2566684570,1226042084,0.4827586206896552
2566684570,414524181,0.5057471264367817
2566684570,2800093296,0.4885057471264368
2566684570,1842147303,0.9013157894736842
2566684570,1949673465,0.47701149425287354
2566684570,3057982058,0.9050632911392406
2566684570,1139432807,0.5172413793103449
2566684570,1226042096,0.5114942528735632
2566684570,918609388,0.5747126436781609
2566684570,2528560910,0.8767772511848341
2566684570,115502091,0.5172413793103449
2566684570,1868360200,0.5114942528735632
2566684570,122388,0.5086705202312138
2566684570,1226042072,0.4885057471264368
2566684570,2859757273,0.5
2566684570,2442239965,0.4942528735632184
2566684570,731208367,0.4827586206896552
2566684570,1621901632,0.4885057471264368
2566684570,513025151,0.6091954022988506
2566684570,537392958,0.5
2566684570,507536267,0.5
2566684570,1562450271,0.9050632911392406
2566684570,1768047980,0.5028901734104047
2566684570,1211458136,0.8881578947368421
2566684570,2025749696,0.4885057471264368
2566684570,3037414136,0.8782051282051282
2566684570,145301549,0.4827586206896552
2566684570,658157874,0.5114942528735632
2566684570,674082701,0.4942528735632184
2566684570,507631735,0.47701149425287354
2566684570,122450,0.48554913294797686
2566684570,1908095908,0.5057471264367817
2566684570,378548360,0.4797687861271676
2566684570,2240595723,0.5172413793103449
2566684570,762061013,0.5057471264367817
2566684570,2318691740,0.8903225806451613
2566684570,1226042090,0.4942528735632184
2566684570,2496815897,0.8766233766233766
2566684570,60678292,0.5172413793103449
2566684570,2219437535,0.9144736842105263
2566684570,2795349420,0.5114942528735632
2566684570,1226042078,0.47701149425287354
2566684570,122484,0.4913294797687861
2566684570,537392960,0.5114942528735632
2566684570,378548361,0.4913294797687861
2566684570,1226042086,0.4885057471264368
2566684570,1474821786,0.4942528735632184
2566684570,2687706319,0.8689655172413793
2566684570,762060993,0.5459770114942529
2566684570,1498472065,0.47126436781609193
2566684570,817309587,0.8662420382165605
2566684570,110831918,0.47701149425287354
2566684570,1864417489,0.8789808917197452
2566684570,1934031293,0.4827586206896552
2566684570,122495,0.47398843930635837
2566684570,122377,0.47398843930635837
2566684570,1498472069,0.47126436781609193
2566684570,635031995,0.8860759493670886
2566684570,795297664,0.4885057471264368
2566684570,2843003169,0.5114942528735632
2566684570,1498472061,0.47126436781609193
2566684570,2837958551,0.8807947019867549
2566684570,2694958461,0.879746835443038
2566684570,47115689,0.5028901734104047
2566684570,4929996,0.6123595505617978
2566684570,2552957787,0.8670886075949367
2566684570,2168868935,0.4942528735632184
2566684570,122481,0.4682080924855491
2566684570,1498472055,0.4827586206896552
2566684570,122422,0.48554913294797686
2566684570,355756398,0.47126436781609193
2566684570,122434,0.47398843930635837
2566684570,122366,0.4797687861271676
2566684570,1149808806,0.5057471264367817
2566684570,1498472067,0.47126436781609193
2566684570,1498472063,0.47701149425287354
2566684570,1743175490,0.4827586206896552
2566684570,2441695316,0.9276315789473685
2566684570,176990,0.5
2566684570,2490739653,0.879746835443038
2566684570,52000980,0.4827586206896552
2566684570,115502090,0.4885057471264368
2566684570,2752813076,0.879746835443038
2566684570,342829,0.4827586206896552
2566684570,826336946,0.5172413793103449
2566684570,724914786,0.47701149425287354
2566684570,47115544,0.4797687861271676
2566684570,2676527375,0.5114942528735632
2566684570,2646899794,0.8881578947368421
2566684570,527461777,0.5
2566684570,218157240,0.5
2566684570,365177636,0.4942528735632184
2566684570,530539693,0.5057471264367817
2566684570,530539659,0.5
2566684570,396951394,0.5172413793103449
2566684570,2442239961,0.5057471264367817
2566684570,562865672,0.5
2589475259,122413,0.48554913294797686
2589475259,602682858,0.3850574712643678
2589475259,2589191878,0.40804597701149425
2589475259,1430744588,0.3735632183908046
2589475259,2492285051,0.8588235294117647
2589475259,2746031310,0.893491124260355
2589475259,1378885077,0.367816091954023
2589475259,110831911,0.4827586206896552
2589475259,1927320890,0.4540229885057471
2589475259,62901566,0.48554913294797686
2589475259,122391,0.4624277456647399
2589475259,1374962190,0.47126436781609193
2589475259,2472484191,0.4827586206896552
2589475259,1121793499,0.46551724137931033
2589475259,122437,0.5028901734104047
2589475259,246008,0.4913294797687861
2589475259,122426,0.4682080924855491
2589475259,1016699547,0.4827586206896552
2589475259,1910897689,0.4885057471264368
2589475259,554551827,0.5
2589475259,378548355,0.4624277456647399
2589475259,530230119,0.47701149425287354
2589475259,2591575512,0.4885057471264368
2589475259,2076549982,0.47126436781609193
2589475259,358002578,0.47701149425287354
2589475259,115502088,0.47701149425287354
2589475259,2555152565,0.47701149425287354
2589475259,2731402,0.47701149425287354
2589475259,122479,0.47398843930635837
2589475259,122494,0.48554913294797686
2589475259,2957699805,0.5
2589475259,2318338603,0.4885057471264368
2589475259,1226042084,0.4827586206896552
2589475259,414524181,0.4942528735632184
2589475259,2800093296,0.47126436781609193
2589475259,1842147303,0.9013157894736842
2589475259,1949673465,0.46551724137931033
2589475259,3057982058,0.9050632911392406
2589475259,1139432807,0.5057471264367817
2589475259,1226042096,0.5
2589475259,918609388,0.5632183908045977
2589475259,2528560910,0.8767772511848341
2589475259,115502091,0.5
2589475259,1868360200,0.5
2589475259,122388,0.4913294797687861
2589475259,1226042072,0.47701149425287354
2589475259,2859757273,0.4827586206896552
2589475259,2442239965,0.47701149425287354
2589475259,731208367,0.46551724137931033
2589475259,1621901632,0.4885057471264368
2589475259,513025151,0.603448275862069
2589475259,537392958,0.4827586206896552
2589475259,507536267,0.5
2589475259,1562450271,0.9050632911392406
2589475259,1768047980,0.48554913294797686
2589475259,1211458136,0.875
2589475259,2025749696,0.47126436781609193
2589475259,3037414136,0.8782051282051282
2589475259,145301549,0.46551724137931033
2589475259,658157874,0.5
2589475259,674082701,0.47701149425287354
2589475259,507631735,0.47701149425287354
2589475259,122450,0.4682080924855491
2589475259,1908095908,0.4885057471264368
2589475259,378548360,0.4624277456647399
2589475259,2240595723,0.5057471264367817
2589475259,762061013,0.4942528735632184
2589475259,2318691740,0.8838709677419355
2589475259,1226042090,0.4827586206896552
2589475259,2496815897,0.8766233766233766
2589475259,60678292,0.5057471264367817
2589475259,2219437535,0.9144736842105263
2589475259,2795349420,0.5
2589475259,1226042078,0.47701149425287354
2589475259,122484,0.47398843930635837
2589475259,537392960,0.5
2589475259,378548361,0.4797687861271676
2589475259,1226042086,0.4885057471264368
2589475259,1474821786,0.47701149425287354
2589475259,2687706319,0.8482758620689655
2589475259,762060993,0.5287356321839081
2589475259,1498472065,0.4540229885057471
2589475259,817309587,0.8726114649681529
